scope,asn,hege,nb_peers
50710,1299,0.5168067226890757,16
50710,49832,0.48739495798319327,16
50710,174,0.35714285714285715,16
50710,39386,0.44117647058823534,16
50710,3356,0.14285714285714285,16
50710,6762,0.08403361344537816,16
50710,2914,0.07142857142857142,16
26615,1299,0.14285714285714285,16
26615,6762,1.0,16
26615,3257,0.023809523809523808,16
26615,3356,0.16031746031746033,16
26615,174,0.13095238095238096,16
26615,6939,0.1369047619047619,16
45820,6453,0.9955357142857143,16
45820,4755,0.737973137973138,16
45820,1299,0.07142857142857142,16
45820,3356,0.1357142857142857,16
45820,174,0.14285714285714285,16
45820,2914,0.14285714285714285,16
3215,1299,0.42857142857142855,16
3215,5511,0.35714285714285715,16
3215,3356,0.07142857142857142,16
3215,174,0.21428571428571427,16
3215,2914,0.07142857142857142,16
11172,1299,0.5625,16
11172,6503,0.5714285714285714,16
11172,3491,0.42857142857142855,16
11172,3356,0.125,16
11172,3549,0.19642857142857142,16
11172,2914,0.14285714285714285,16
11172,174,0.07142857142857142,16
11172,12741,0.07142857142857142,16
13977,201011,0.023809523809523808,16
13977,-31,0.023809523809523808,16
13977,6461,0.09523809523809523,16
13977,174,0.9047619047619048,16
13977,20764,0.03571428571428571,16
13977,1273,0.07142857142857142,16
13977,3356,0.07142857142857142,16
855,3257,0.14285714285714285,16
855,1299,0.5277777777777778,16
855,1273,0.07142857142857142,16
855,3356,0.11507936507936509,16
385,2914,0.14285714285714285,16
385,3356,0.9296495956873316,16
385,6223,0.45742737346510925,16
385,209,0.39285714285714285,16
385,1299,0.14285714285714285,16
385,5511,0.07142857142857142,16
18101,-18,0.14285714285714285,16
18101,15412,1.0,16
18101,1299,0.14285714285714285,16
18101,6939,0.03571428571428571,16
18101,9002,0.07142857142857142,16
18101,2914,0.07142857142857142,16
18101,174,0.14285714285714285,16
18101,4637,0.07142857142857142,16
13335,2914,0.051587301587301584,16
13335,3257,0.14285714285714285,16
13335,174,0.2836734693877551,16
13335,1299,0.14285714285714285,16
13335,6762,0.07142857142857142,16
13335,37100,0.07142857142857142,16
