scope,asn,hege,nb_peers
11647,680,0.25,4
11647,3356,0.5,4
11647,174,0.75,4
11647,1299,0.25,4
11647,133159,0.25,4
11647,38195,0.25,4
11647,206238,0.25,4
11647,57866,0.25,4
11647,3491,0.25,4
11647,42235,0.25,4
11647,3741,0.25,4
11647,3257,0.25,4
8507,20115,0.25,4
8507,3320,0.25,4
8507,9002,0.25,4
8507,22047,0.25,4
8507,3356,0.25,4
8507,3216,0.5,4
8507,38074,0.25,4
8507,59105,0.25,4
8507,2518,0.25,4
8507,174,0.25,4
8697,25106,0.25,4
8697,60330,0.25,4
8697,60280,0.25,4
8697,31133,0.25,4
8697,174,0.5,4
8697,5511,0.5,4
8697,8376,1.0,4
8697,8426,0.25,4
8697,6453,0.5,4
8697,5089,0.25,4
8697,6830,0.25,4
8697,8551,0.25,4
4473,25394,0.25,4
4473,1299,0.25,4
4473,7018,1.0,4
4473,6848,0.25,4
4473,6830,0.25,4
4473,20473,0.25,4
4473,3491,0.25,4
4473,24904,0.25,4
4473,49594,0.25,4
4473,174,0.25,4
16050,701,0.25,4
16050,201701,0.25,4
16050,-31,0.25,4
16050,8220,0.25,4
16050,8369,0.25,4
16050,31133,0.5,4
16050,29355,0.25,4
16050,9198,0.25,4
16050,50482,0.25,4
8569,198068,0.25,4
8569,9002,0.25,4
8569,3356,0.75,4
8569,12389,0.25,4
8569,-26,0.25,4
8569,13237,0.25,4
8569,10796,0.25,4
8569,7843,0.25,4
8569,30722,0.25,4
8368,27800,0.25,4
8368,33576,0.25,4
8368,3257,0.5,4
8368,203512,0.25,4
8368,31042,0.25,4
8368,-64,0.25,4
8368,28573,0.25,4
8368,2527,0.25,4
8368,2497,0.25,4
8119,7922,0.25,4
8119,6453,0.25,4
8119,55002,0.75,4
8119,2516,0.25,4
8119,6461,0.25,4
8119,12042,0.25,4
8119,60036,0.25,4
8119,56595,0.25,4
8119,2914,0.5,4
8119,12008,0.25,4
8119,30844,0.25,4
12361,47787,0.25,4
12361,174,0.75,4
12361,1273,1.0,4
12361,3329,0.5,4
12361,4766,0.25,4
12361,15802,0.25,4
12361,6762,0.25,4
12361,34245,0.25,4
4237,20115,0.25,4
4237,3356,0.25,4
4237,8075,0.25,4
4237,1764,0.25,4
4237,2914,0.25,4
4237,6453,0.5,4
4237,4755,0.5,4
4237,23523,0.25,4
4237,24961,0.25,4
4237,3320,0.25,4
