scope,asn,hege,nb_peers
2675,174,0.07142857142857142,16
2675,6461,0.5714285714285714,16
2675,15290,0.2857142857142857,16
2675,3356,0.14285714285714285,16
2675,6453,0.07142857142857142,16
2675,1299,0.07142857142857142,16
2015,3257,0.07142857142857142,16
2015,12129,0.6507936507936508,16
2015,1299,0.07142857142857142,16
2015,6939,0.5,16
2015,174,0.14285714285714285,16
2015,3356,0.14285714285714285,16
89,6830,0.07142857142857142,16
89,3356,0.8571428571428571,16
89,6223,0.8571428571428571,16
89,209,0.35714285714285715,16
89,174,0.14285714285714285,16
89,2914,0.14285714285714285,16
89,668,0.14285714285714285,16
89,-1,0.07142857142857142,16
1451,3356,0.9285714285714286,16
1451,3561,0.5,16
1451,174,0.07142857142857142,16
1451,1299,0.2857142857142857,16
37,3356,0.5,16
37,6223,0.5714285714285714,16
37,209,0.5,16
37,2914,0.2857142857142857,16
37,1299,0.07142857142857142,16
37,668,0.07142857142857142,16
1886,174,1.0,16
1886,1299,0.07142857142857142,16
1886,6830,0.07142857142857142,16
1471,3356,1.0,16
1471,209,1.0,16
1471,1299,0.07142857142857142,16
1471,6461,0.07142857142857142,16
2553,3356,0.14285714285714285,16
2553,11096,1.0,16
2553,6939,0.8571428571428571,16
2553,47605,0.07142857142857142,16
2553,-98,0.07142857142857142,16
50,6939,0.7142857142857143,16
50,293,1.0,16
50,291,0.8214285714285714,16
50,6830,0.07142857142857142,16
50,-31,0.07142857142857142,16
2274,6939,1.0,16
2274,209141,0.07142857142857142,16
2274,-31,0.07142857142857142,16
