scope,asn,hege,nb_peers
2553,3356,0.1272727272727273,41
2553,11096,1.0,41
2553,6939,0.7878787878787878,41
50,293,1.0,41
50,291,0.9848484848484849,41
50,3356,0.030303030303030304,41
50,6939,0.7272727272727273,41
2274,6939,1.0,41
2274,1299,0.06060606060606061,41
2274,-31,0.030303030303030304,41
2015,6939,0.8181818181818182,41
2015,12129,0.42424242424242425,41
2675,6461,0.6060606060606061,41
2675,15290,0.5454545454545454,41
2675,174,0.015151515151515152,41
2675,3356,0.09090909090909091,41
2675,1299,0.030303030303030304,41
1886,174,1.0,41
1886,3356,0.030303030303030304,41
1886,1299,0.12121212121212122,41
1471,3356,1.0,41
1471,209,1.0,41
1471,1299,0.030303030303030304,41
89,3356,0.6060606060606061,41
89,6223,0.6060606060606061,41
89,209,0.32954545454545453,41
89,2914,0.30303030303030304,41
89,668,0.18181818181818182,41
1451,3356,1.0,41
1451,3561,0.5151515151515151,41
1451,1299,0.12121212121212122,41
1451,209,0.030303030303030304,41
37,3356,0.45454545454545453,41
37,6223,0.45454545454545453,41
37,209,0.21212121212121213,41
37,2914,0.30303030303030304,41
37,6939,0.0404040404040404,41
37,668,0.24242424242424243,41
