scope,asn,hege,nb_peers
37963,4134,0.8571428571428571,25
37963,4812,0.23809523809523808,25
37963,45102,0.19047619047619047,25
37963,4816,0.23809523809523808,25
37963,4837,0.09523809523809523,25
37963,4808,0.047619047619047616,25
37963,58461,0.3333333333333333,25
37963,3356,0.047619047619047616,25
37963,1299,0.19047619047619047,25
58065,1299,0.6944444444444444,25
58065,2914,0.047619047619047616,25
58065,3257,0.047619047619047616,25
58065,3356,0.07142857142857142,25
23674,6762,0.23809523809523808,25
23674,-158,0.047619047619047616,25
23674,38193,0.09523809523809523,25
23674,17557,0.3333333333333333,25
23674,3356,0.047619047619047616,25
23674,-31,0.047619047619047616,25
23674,6939,0.19047619047619047,25
4538,174,0.19047619047619047,25
4538,6453,0.4880952380952381,25
4538,23911,0.023809523809523808,25
4538,2914,0.0980392156862745,25
4538,6939,0.04481792717086835,25
23470,3257,0.3333333333333333,25
23470,7922,0.023809523809523808,25
23470,174,0.3333333333333333,25
23470,6939,0.023809523809523808,25
23470,3356,0.09523809523809523,25
19108,174,0.09523809523809523,25
19108,1299,0.38095238095238093,25
19108,6461,0.3333333333333333,25
24445,1299,0.23809523809523808,25
24445,58453,1.0,25
24445,9808,1.0,25
24445,2914,0.19047619047619047,25
24445,9002,0.19047619047619047,25
24445,3356,0.09523809523809523,25
17639,1299,0.16666666666666666,25
17639,174,0.11904761904761904,25
17639,15412,0.047619047619047616,25
17639,5511,0.047619047619047616,25
37342,37662,0.33095238095238094,25
37342,6453,0.23469387755102042,25
37342,3356,0.16666666666666666,25
37342,37100,0.5,25
37342,6939,0.2857142857142857,25
37342,-18,0.07142857142857142,25
37342,6762,0.11904761904761904,25
131596,4637,0.7380952380952381,25
131596,17709,1.0,25
131596,1299,0.09523809523809523,25
131596,6939,0.09523809523809523,25
131596,3257,0.14285714285714285,25
131596,9505,0.09523809523809523,25
