scope,asn,hege,nb_peers
2015,6939,0.7083333333333334,90
2015,12129,0.41820987654320985,90
2675,6461,0.6234567901234568,90
2675,15290,0.49845679012345673,90
2675,1299,0.16666666666666666,90
2675,3356,0.041666666666666664,90
1471,174,0.041666666666666664,90
1471,3356,1.0,90
1471,209,1.0,90
1471,1299,0.013888888888888888,90
1886,174,1.0,90
1886,3356,0.08333333333333333,90
1886,1299,0.013888888888888888,90
1451,3561,0.5277777777777778,90
1451,174,0.05555555555555555,90
1451,3356,1.0,90
1451,1299,0.05555555555555555,90
37,3356,0.5277777777777778,90
37,6223,0.5416666666666666,90
37,209,0.375,90
37,2914,0.18055555555555555,90
37,668,0.1388888888888889,90
37,6939,0.03240740740740741,90
89,3356,0.7222222222222222,90
89,6223,0.7361111111111112,90
89,209,0.3611111111111111,90
89,668,0.16666666666666666,90
89,2914,0.06944444444444445,90
50,293,1.0,90
50,291,0.9710648148148147,90
50,6939,0.6790123456790123,90
2274,6939,1.0,90
2553,6939,0.7916666666666666,90
2553,11096,1.0,90
2553,3356,0.09722222222222222,90
