scope,asn,hege,nb_peers
24560,9498,0.9313589401507781,340
24560,1299,0.03974840423498834,340
24560,6461,0.012788848209119257,340
24560,-31,0.26348039215686275,340
24560,174,0.03405093927549233,340
58224,3356,0.0647504624364486,340
58224,6762,0.39075423907346557,340
58224,29049,0.3434903614703534,340
58224,6453,0.13036455979580683,340
58224,5511,0.06413484710227342,340
58224,1299,0.12169746103569634,340
58224,47147,0.0339054331404801,340
58224,6939,0.0012254901960784314,340
58224,49832,0.004668877354863514,340
58224,174,0.030578898225957045,340
13188,174,0.17258986928104575,340
13188,9002,0.4480474828820417,340
13188,35320,0.38615196078431374,340
13188,6939,0.5426062091503269,340
24863,6939,0.0014705882352941176,340
24863,3356,0.2633118311427135,340
24863,8452,0.9824773839958629,340
24863,9498,0.26295576563958917,340
24863,1299,0.15314887318563788,340
24863,15412,0.1785889355742297,340
24863,3257,0.06891616689410807,340
24863,174,0.2800887021475257,340
24863,-31,0.06590073529411763,340
24863,5511,0.10033700980392157,340
9829,6453,0.3374502031559413,340
9829,9498,0.24339447474495793,340
9829,3257,0.08545818137523468,340
9829,1299,0.20719413606766698,340
9829,3356,0.02875966364288164,340
9829,45489,0.015722335629342547,340
9829,174,0.20851407056259272,340
9829,4755,0.05123246244740508,340
9829,-31,0.019227380494681534,340
23969,38040,0.7660572763314532,340
23969,6939,0.23426879084967323,340
23969,4651,0.24000063811860955,340
23969,-26,0.019495663650075414,340
23969,3356,0.07691125322054444,340
23969,-31,0.059287808260559134,340
13999,6461,0.2116968321390899,340
13999,3257,0.209938875796345,340
13999,32098,0.7000808519791417,340
13999,1299,0.03520452298566485,340
13999,174,0.6083175028446979,340
36352,23352,0.057289721444133204,340
36352,3257,0.207255754866049,340
36352,174,0.42205061594530285,340
36352,1299,0.43618697478991597,340
45609,9498,1.0,340
45609,-31,0.2503734827264239,340
45609,-18,0.02226464303670186,340
45609,174,0.013825296408918093,340
9583,1299,0.2984024859943978,340
9583,6461,0.017463235294117647,340
9583,7473,0.1015772294494721,340
9583,4809,0.06847426470588236,340
9583,174,0.19840214932126696,340
