scope,asn,hege,nb_peers
36352,174,0.4027971459117937,600
36352,3257,0.1601630352672019,600
36352,1299,0.4235322561144572,600
36352,2914,0.007561274509803922,600
36352,23352,0.07586839596949892,600
9583,1299,0.31444705866580863,600
9583,174,0.13977404250841755,600
9583,7473,0.12661753472222223,600
9583,6461,0.03946041666666667,600
9583,4809,0.07404045414462082,600
45609,9498,1.0,600
45609,174,0.022440384623598094,600
45609,1299,0.015125868055555554,600
45609,-18,0.002314814814814815,600
45609,-31,0.1966005291005291,600
13999,1299,0.021902913943355123,600
13999,174,0.5769934181497729,600
13999,32098,0.6711285260032412,600
13999,3356,0.03136570979401861,600
13999,6461,0.19883685445817798,600
13999,6453,0.0004464285714285714,600
13999,3257,0.20581399080307625,600
58224,29049,0.3814874337973494,600
58224,1299,0.09599611483119315,600
58224,174,0.018693355709287082,600
58224,6762,0.36467671580079847,600
58224,5511,0.10563486339403161,600
58224,6453,0.10375038900207569,600
58224,47147,0.043267570856086776,600
58224,49832,0.007417131637384377,600
58224,3356,0.07349362228720349,600
58224,-31,0.0008333333333333334,600
58224,6939,0.014522792022792023,600
58224,49666,0.0029487179487179484,600
24560,9498,0.9246687313999813,600
24560,1299,0.04854983660130719,600
24560,-31,0.2497389511360099,600
24560,6461,0.005708912037037037,600
24560,174,0.048002120526571816,600
23969,3356,0.04870508557908653,600
23969,38040,0.7980833125749908,600
23969,4651,0.20326068492588423,600
23969,-31,0.10538908429533429,600
23969,-26,0.007837962962962962,600
23969,6939,0.26240317225297694,600
9829,6453,0.34902501413417336,600
9829,174,0.20964272219137212,600
9829,9498,0.263785547929543,600
9829,1299,0.14779988700025465,600
9829,4755,0.042235595627139744,600
9829,3356,0.06290905377302436,600
9829,45489,0.05065894802786434,600
9829,3257,0.06543318716669876,600
9829,-31,0.02458438076085135,600
24863,1299,0.13198457736419797,600
24863,3356,0.26149832728999395,600
24863,8452,0.9386265450883204,600
24863,9498,0.304003553179118,600
24863,3257,0.027761196750780082,600
24863,174,0.2391396780698465,600
24863,5511,0.09010749898249899,600
24863,15412,0.1907351915618878,600
24863,-31,0.08504794973544973,600
24863,6939,0.0037830687830687827,600
13188,6939,0.5604089461545602,600
13188,9002,0.47692822615157177,600
13188,35320,0.33651141119217626,600
13188,174,0.21224750070279005,600
