scope,asn,hege,nb_peers
368,2860,0.25,4
368,6453,0.25,4
368,174,0.5,4
368,3356,0.75,4
368,6223,0.75,4
368,12322,0.25,4
368,36905,0.25,4
368,30992,0.25,4
368,16637,0.25,4
368,62538,0.25,4
368,-142,0.25,4
368,6939,0.25,4
368,209,0.25,4
1493,4713,0.25,4
1493,2914,0.5,4
1493,3356,1.0,4
1493,209,1.0,4
1493,7922,0.25,4
1493,12876,0.25,4
1493,4771,0.25,4
1493,4648,0.25,4
1706,3209,0.3125,4
1706,6830,0.25,4
1706,-31,0.25,4
1706,6939,0.5,4
1706,22773,0.5,4
1706,1273,0.25,4
1706,3356,0.75,4
1706,6223,0.75,4
1706,209,0.75,4
1706,46375,0.25,4
1706,7065,0.25,4
1706,-935,0.25,4
1706,31169,0.25,4
1706,30950,0.25,4
1706,7545,0.25,4
1706,6453,0.25,4
3299,61135,0.25,4
3299,6762,0.25,4
3299,15557,0.75,4
3299,4764,0.25,4
3299,9002,0.25,4
3299,1273,0.25,4
3299,2914,0.25,4
3299,1299,0.5,4
3299,42387,0.25,4
3299,12389,0.25,4
1530,58303,0.25,4
1530,29049,0.25,4
1530,3356,1.0,4
1530,209,1.0,4
1530,1853,0.25,4
1530,1764,0.25,4
1530,8359,0.25,4
1530,50170,0.25,4
1530,6830,0.25,4
2147,4713,0.25,4
2147,2914,0.25,4
2147,3257,0.75,4
2147,8190,0.75,4
2147,63473,0.25,4
2147,9009,0.25,4
2147,1299,0.25,4
2147,25180,0.25,4
2147,33915,0.25,4
2147,6830,0.25,4
2147,3215,0.25,4
3361,20473,0.25,4
3361,3257,0.25,4
3361,11404,0.5,4
3361,30798,0.25,4
3361,1299,0.25,4
3361,10010,0.25,4
3361,2497,0.25,4
3361,2914,0.25,4
3361,3356,0.25,4
3361,6805,0.25,4
3361,-676,0.25,4
3361,6461,0.25,4
1415,22773,0.25,4
1415,7843,0.25,4
1415,11427,0.25,4
1415,205100,0.25,4
1415,47147,0.25,4
1415,1299,0.25,4
1415,3356,0.75,4
1415,719,0.25,4
1415,6667,0.25,4
1415,51184,0.25,4
1415,47692,0.25,4
6026,30722,0.25,4
6026,1273,0.25,4
6026,3356,0.75,4
6026,3561,0.75,4
6026,42685,0.25,4
6026,1853,0.25,4
6026,1764,0.25,4
6026,6223,0.25,4
6026,132245,0.25,4
6026,7545,0.25,4
6026,9942,0.25,4
6026,1299,0.25,4
6026,209,0.25,4
6026,20694,0.25,4
6026,42525,0.25,4
6262,137,0.25,4
6262,20965,0.25,4
6262,7575,0.25,4
6262,57128,0.25,4
6262,1299,0.75,4
6262,7018,0.75,4
6262,8866,0.25,4
6262,13037,0.25,4
