scope,asn,hege,nb_peers
2015,11845,0.2,5
2015,-14,0.2,5
2015,6939,0.8,5
2015,12129,0.4222222222222222,5
2015,2200,0.2,5
2015,50897,0.2,5
2015,-255,0.2,5
2015,11351,0.2,5
2015,7843,0.2,5
2015,3491,0.2,5
2015,12414,0.2,5
2015,-26,0.2,5
2015,5432,0.2,5
2015,-59,0.2,5
2675,58475,0.2,5
2675,4761,0.2,5
2675,1299,0.4,5
2675,56357,0.2,5
2675,680,0.2,5
2675,-31,0.2,5
2675,6461,0.2,5
2675,24183,0.2,5
2675,4826,0.2,5
2675,3257,0.2,5
2675,9186,0.4,5
2675,5626,0.2,5
2675,13156,0.2,5
2675,6453,0.2,5
2675,5610,0.2,5
1471,13030,0.2,5
1471,1299,0.6,5
1471,3356,1.0,5
1471,209,1.0,5
1471,32425,0.2,5
1471,174,0.2,5
1471,5645,0.4,5
1471,6327,0.2,5
1471,8331,0.2,5
1471,9049,0.2,5
1471,24921,0.2,5
1471,12847,0.2,5
1471,12578,0.2,5
1886,200462,0.2,5
1886,34549,0.2,5
1886,174,0.8,5
1886,8985,0.2,5
1886,20485,0.2,5
1886,36492,0.2,5
1886,15169,0.2,5
1886,23523,0.2,5
1886,9105,0.2,5
1886,13285,0.2,5
89,61157,0.2,5
89,3320,0.2,5
89,3356,0.6,5
89,6223,0.6,5
89,35574,0.2,5
89,2914,0.2,5
89,668,0.2,5
89,51561,0.2,5
89,6667,0.2,5
89,22773,0.4,5
89,10310,0.2,5
1451,3269,0.2,5
1451,6762,0.2,5
1451,3356,0.8,5
1451,206238,0.2,5
1451,57866,0.2,5
1451,1299,0.2,5
1451,3292,0.2,5
1451,42673,0.2,5
1451,3561,0.4,5
1451,8426,0.2,5
1451,6453,0.2,5
37,6830,0.2,5
37,3356,0.4,5
37,6223,0.4,5
37,209,0.4,5
37,9198,0.2,5
37,50482,0.2,5
37,20485,0.2,5
37,2914,0.4,5
37,27699,0.2,5
37,26599,0.2,5
37,12956,0.2,5
37,4713,0.2,5
37,13156,0.2,5
37,6939,0.2,5
2553,9038,0.2,5
2553,3257,0.2,5
2553,3356,0.2,5
2553,11096,1.0,5
2553,28812,0.2,5
2553,12389,0.2,5
2553,-70,0.2,5
2553,6939,0.8,5
2553,30764,0.2,5
2553,49420,0.2,5
2553,-264,0.2,5
2553,198859,0.2,5
2553,47605,0.2,5
2553,-98,0.2,5
50,209,0.3,5
50,1880,0.2,5
50,3561,0.2,5
50,3356,0.2,5
50,293,1.0,5
50,291,1.0,5
50,39651,0.2,5
50,-1869,0.2,5
50,6939,0.6,5
50,-64,0.2,5
50,-172,0.2,5
50,47283,0.2,5
50,13249,0.2,5
50,-655,0.2,5
50,13280,0.2,5
50,-48,0.2,5
50,2128,0.2,5
50,760,0.2,5
50,1853,0.2,5
50,20965,0.2,5
2274,43733,0.2,5
2274,20771,0.2,5
2274,-31,0.2,5
2274,6939,1.0,5
2274,201333,0.2,5
2274,6762,0.2,5
2274,35239,0.2,5
2274,12389,0.2,5
2274,-70,0.2,5
2274,8468,0.2,5
2274,-1997,0.2,5
2274,1850,0.2,5
2274,6677,0.2,5
2274,-18,0.2,5
