scope,asn,hege,nb_peers
2553,35348,0.16666666666666666,6
2553,-270,0.16666666666666666,6
2553,6939,0.8333333333333334,6
2553,11096,1.0,6
2553,20712,0.16666666666666666,6
2553,-18,0.16666666666666666,6
2553,33915,0.16666666666666666,6
2553,45896,0.16666666666666666,6
2553,18403,0.16666666666666666,6
2553,-125,0.16666666666666666,6
2553,5089,0.16666666666666666,6
2553,1299,0.16666666666666666,6
2553,12374,0.16666666666666666,6
2553,13237,0.16666666666666666,6
2553,-676,0.16666666666666666,6
2274,5432,0.16666666666666666,6
2274,-59,0.16666666666666666,6
2274,6939,1.0,6
2274,29492,0.16666666666666666,6
2274,30950,0.16666666666666666,6
2274,395089,0.16666666666666666,6
2274,-703,0.16666666666666666,6
2274,15435,0.16666666666666666,6
2274,-64,0.16666666666666666,6
2274,6848,0.16666666666666666,6
2274,60294,0.16666666666666666,6
2274,-31,0.16666666666666666,6
50,21320,0.16666666666666666,6
50,20965,0.16666666666666666,6
50,293,1.0,6
50,15557,0.16666666666666666,6
50,-31,0.16666666666666666,6
50,6939,0.5,6
50,291,0.6666666666666666,6
50,12322,0.16666666666666666,6
50,174,0.16666666666666666,6
50,3356,0.16666666666666666,6
50,3320,0.16666666666666666,6
50,-1,0.16666666666666666,6
50,42675,0.16666666666666666,6
50,-172,0.16666666666666666,6
50,41695,0.16666666666666666,6
50,-18,0.16666666666666666,6
89,5645,0.16666666666666666,6
89,1299,0.3333333333333333,6
89,3356,0.8333333333333334,6
89,6223,0.8333333333333334,6
89,209,0.8333333333333334,6
89,38195,0.16666666666666666,6
89,668,0.3333333333333333,6
89,2860,0.16666666666666666,6
89,174,0.16666666666666666,6
89,3320,0.16666666666666666,6
89,20115,0.16666666666666666,6
89,20712,0.16666666666666666,6
89,2914,0.16666666666666666,6
89,-1,0.16666666666666666,6
1451,15557,0.16666666666666666,6
1451,174,0.3333333333333333,6
1451,3356,1.0,6
1451,3561,0.3333333333333333,6
1451,8560,0.16666666666666666,6
1451,12389,0.16666666666666666,6
1451,204671,0.16666666666666666,6
1451,6223,0.16666666666666666,6
1451,786,0.16666666666666666,6
1451,209,0.16666666666666666,6
1451,39020,0.16666666666666666,6
37,20766,0.16666666666666666,6
37,1299,0.16666666666666666,6
37,3356,0.6666666666666666,6
37,6223,0.6666666666666666,6
37,209,0.6666666666666666,6
37,27699,0.16666666666666666,6
37,26599,0.16666666666666666,6
37,12956,0.16666666666666666,6
37,45170,0.16666666666666666,6
37,55824,0.16666666666666666,6
37,24489,0.16666666666666666,6
37,7660,0.16666666666666666,6
37,-82,0.16666666666666666,6
37,668,0.3333333333333333,6
37,25596,0.16666666666666666,6
37,2914,0.16666666666666666,6
37,-1,0.16666666666666666,6
37,47116,0.16666666666666666,6
37,9002,0.16666666666666666,6
37,6848,0.16666666666666666,6
37,6830,0.16666666666666666,6
1471,3215,0.16666666666666666,6
1471,5511,0.16666666666666666,6
1471,3356,1.0,6
1471,209,1.0,6
1471,20485,0.16666666666666666,6
1471,34285,0.16666666666666666,6
1471,1273,0.16666666666666666,6
1471,8612,0.16666666666666666,6
1471,174,0.16666666666666666,6
1471,33083,0.16666666666666666,6
1471,27552,0.16666666666666666,6
1471,12374,0.16666666666666666,6
1471,20676,0.16666666666666666,6
1886,3215,0.16666666666666666,6
1886,174,1.0,6
1886,12312,0.16666666666666666,6
1886,1299,0.3333333333333333,6
1886,12008,0.16666666666666666,6
1886,25542,0.16666666666666666,6
1886,31122,0.16666666666666666,6
1886,26793,0.16666666666666666,6
1886,5056,0.16666666666666666,6
2015,11845,0.16666666666666666,6
2015,-14,0.16666666666666666,6
2015,6939,0.6666666666666666,6
2015,12129,0.35185185185185186,6
2015,3320,0.3333333333333333,6
2015,6453,0.16666666666666666,6
2015,1299,0.16666666666666666,6
2015,34612,0.16666666666666666,6
2015,50673,0.16666666666666666,6
2015,-26,0.16666666666666666,6
2015,25038,0.16666666666666666,6
2015,3356,0.16666666666666666,6
2015,6799,0.16666666666666666,6
2015,-347,0.16666666666666666,6
2015,201588,0.16666666666666666,6
2015,12389,0.16666666666666666,6
2015,-2846,0.16666666666666666,6
2675,2860,0.16666666666666666,6
2675,6453,0.16666666666666666,6
2675,62365,0.16666666666666666,6
2675,3356,0.16666666666666666,6
2675,6461,0.5,6
2675,15290,0.5,6
2675,12322,0.16666666666666666,6
2675,59324,0.16666666666666666,6
2675,7469,0.16666666666666666,6
2675,134688,0.16666666666666666,6
2675,38195,0.16666666666666666,6
2675,33915,0.16666666666666666,6
2675,6830,0.16666666666666666,6
2675,56837,0.16666666666666666,6
2675,286,0.16666666666666666,6
2675,3257,0.16666666666666666,6
