scope,asn,hege,nb_peers
2675,6461,0.6597222222222222,140
2675,15290,0.49900793650793646,140
2675,1299,0.07142857142857142,140
2675,3356,0.026785714285714284,140
2015,12129,0.4027777777777778,140
2015,6939,0.6696428571428571,140
89,3356,0.7232142857142857,140
89,6223,0.7410714285714286,140
89,209,0.3828125,140
89,2914,0.11607142857142858,140
89,668,0.16071428571428573,140
1451,3356,1.0,140
1451,174,0.03125,140
1451,3561,0.5357142857142857,140
1451,209,0.008928571428571428,140
1451,1299,0.05357142857142857,140
37,3356,0.5714285714285714,140
37,6223,0.6339285714285714,140
37,209,0.4107142857142857,140
37,2914,0.15178571428571427,140
37,668,0.15848214285714285,140
37,6939,0.011904761904761904,140
1886,174,1.0,140
1886,3356,0.08035714285714286,140
1471,3356,1.0,140
1471,209,1.0,140
1471,174,0.017857142857142856,140
1471,1299,0.008928571428571428,140
50,6939,0.6507936507936508,140
50,293,1.0,140
50,291,0.9590773809523808,140
50,3356,0.008928571428571428,140
2553,11096,1.0,140
2553,6939,0.8303571428571429,140
2553,3356,0.05357142857142857,140
2274,6939,1.0,140
2274,-31,0.017857142857142856,140
