scope,asn,hege,nb_peers
19108,1299,0.3793103448275862,35
19108,6461,0.3103448275862069,35
19108,174,0.13793103448275862,35
23470,174,0.3103448275862069,35
23470,3356,0.06896551724137931,35
23470,3257,0.4482758620689655,35
131596,4637,0.6551724137931034,35
131596,17709,1.0,35
131596,1299,0.20689655172413793,35
131596,9505,0.10344827586206896,35
131596,3257,0.13793103448275862,35
131596,6939,0.034482758620689655,35
24445,1299,0.27586206896551724,35
24445,58453,1.0,35
24445,9808,1.0,35
24445,2914,0.034482758620689655,35
24445,3356,0.10344827586206896,35
37342,6762,0.034482758620689655,35
37342,6453,0.13793103448275862,35
37342,37100,0.3448275862068966,35
37342,6939,0.41379310344827586,35
37342,37662,0.4827586206896552,35
37342,-18,0.034482758620689655,35
37342,3356,0.06896551724137931,35
17639,1299,0.2482758620689655,35
17639,-31,0.10344827586206896,35
17639,15412,0.1724137931034483,35
17639,6939,0.09655172413793103,35
23674,6939,0.35344827586206895,35
23674,17557,0.4377394636015326,35
23674,3356,0.17139959432048682,35
23674,6762,0.10344827586206896,35
23674,38193,0.10344827586206896,35
23674,174,0.034482758620689655,35
23674,-31,0.10344827586206896,35
58065,1299,0.6379310344827587,35
58065,3356,0.1896551724137931,35
58065,3257,0.1206896551724138,35
37963,174,0.10344827586206896,35
37963,4134,0.7586206896551724,35
37963,4816,0.06896551724137931,35
37963,45102,0.2959770114942528,35
37963,4837,0.15464994775339602,35
37963,17816,0.034482758620689655,35
37963,135061,0.034482758620689655,35
37963,58461,0.27586206896551724,35
37963,4812,0.15517241379310345,35
37963,23724,0.034482758620689655,35
37963,3356,0.034482758620689655,35
4538,6453,0.41379310344827586,35
4538,4637,0.034482758620689655,35
4538,-42,0.13793103448275862,35
4538,3356,0.06896551724137931,35
4538,6939,0.034482758620689655,35
4538,174,0.10344827586206896,35
