scope,asn,hege,nb_peers
2274,6939,1.0,35
2274,-31,0.034482758620689655,35
2274,-18,0.034482758620689655,35
2274,1299,0.034482758620689655,35
2553,3356,0.14482758620689656,35
2553,11096,1.0,35
2553,6939,0.7931034482758621,35
2553,1299,0.027586206896551727,35
50,6939,0.6206896551724138,35
50,293,1.0,35
50,291,0.9655172413793104,35
50,3356,0.034482758620689655,35
1886,174,1.0,35
1886,3356,0.034482758620689655,35
1886,1299,0.10344827586206896,35
1471,3356,1.0,35
1471,209,1.0,35
1471,174,0.034482758620689655,35
37,3356,0.4482758620689655,35
37,6223,0.4827586206896552,35
37,209,0.3793103448275862,35
37,174,0.034482758620689655,35
37,2914,0.3103448275862069,35
37,668,0.20689655172413793,35
89,3356,0.8275862068965517,35
89,6223,0.8275862068965517,35
89,209,0.375,35
89,2914,0.10344827586206896,35
89,668,0.10344827586206896,35
1451,3356,1.0,35
1451,174,0.06896551724137931,35
1451,3561,0.4827586206896552,35
2675,6461,0.5862068965517241,35
2675,15290,0.3793103448275862,35
2675,3356,0.034482758620689655,35
2675,6939,0.034482758620689655,35
2015,12129,0.4482758620689655,35
2015,3356,0.06896551724137931,35
2015,6939,0.4827586206896552,35
2015,3257,0.034482758620689655,35
