scope,asn,hege,nb_peers
89,55391,0.3333333333333333,3
89,2914,0.3333333333333333,3
89,7992,0.3333333333333333,3
89,1299,0.3333333333333333,3
89,3356,0.6666666666666666,3
89,6223,0.6666666666666666,3
89,209,0.6666666666666666,3
89,12008,0.3333333333333333,3
89,12956,0.3333333333333333,3
37,6848,0.3333333333333333,3
37,6830,0.3333333333333333,3
37,3356,1.0,3
37,6223,1.0,3
37,209,1.0,3
37,20115,0.3333333333333333,3
37,264676,0.3333333333333333,3
37,1299,0.3333333333333333,3
1451,701,0.3333333333333333,3
1451,3356,1.0,3
1451,3561,0.6666666666666666,3
1451,205938,0.3333333333333333,3
1451,42541,0.3333333333333333,3
1451,25424,0.3333333333333333,3
1451,1299,0.3333333333333333,3
2553,6789,0.3333333333333333,3
2553,6939,0.6666666666666666,3
2553,11096,1.0,3
2553,209,0.5,3
2553,1880,0.3333333333333333,3
2553,3561,0.3333333333333333,3
2553,3356,0.3333333333333333,3
2553,39699,0.3333333333333333,3
2553,47605,0.3333333333333333,3
2553,-98,0.3333333333333333,3
2274,6079,0.3333333333333333,3
2274,-565,0.3333333333333333,3
2274,6939,1.0,3
2274,50300,0.3333333333333333,3
2274,-18,0.3333333333333333,3
2274,59105,0.6666666666666666,3
2274,3943,0.3333333333333333,3
2274,-30,0.3333333333333333,3
2274,7527,0.3333333333333333,3
50,37153,0.3333333333333333,3
50,6939,1.0,3
50,293,1.0,3
50,291,1.0,3
50,52029,0.3333333333333333,3
50,28725,0.3333333333333333,3
50,20769,0.3333333333333333,3
50,202932,0.3333333333333333,3
50,-1812,0.3333333333333333,3
2675,22773,0.3333333333333333,3
2675,6461,0.6666666666666666,3
2675,15290,0.6666666666666666,3
2675,6568,0.3333333333333333,3
2675,3549,0.3333333333333333,3
2675,3356,0.3333333333333333,3
2675,42306,0.3333333333333333,3
2675,39392,0.3333333333333333,3
2675,201011,0.3333333333333333,3
2675,-31,0.3333333333333333,3
2015,19165,0.3333333333333333,3
2015,3257,0.3333333333333333,3
2015,12129,0.6666666666666666,3
2015,206479,0.3333333333333333,3
2015,6939,0.6666666666666666,3
2015,29670,0.3333333333333333,3
2015,-87,0.3333333333333333,3
1886,209974,0.3333333333333333,3
1886,20764,0.3333333333333333,3
1886,174,1.0,3
1886,24634,0.3333333333333333,3
1886,3265,0.3333333333333333,3
1886,286,0.3333333333333333,3
1886,3257,0.3333333333333333,3
1471,37009,0.3333333333333333,3
1471,37100,0.3333333333333333,3
1471,3356,1.0,3
1471,209,1.0,3
1471,3329,0.3333333333333333,3
1471,1273,0.3333333333333333,3
1471,396503,0.3333333333333333,3
1471,174,0.3333333333333333,3
