scope,asn,hege,nb_peers
42910,6762,0.1980769230769231,24
42910,9121,0.275,24
42910,174,0.2,24
42910,-31,0.05,24
42910,50673,0.15,24
38370,3356,0.1,24
38370,58453,1.0,24
38370,9808,1.0,24
38370,1299,0.45,24
3223,1299,0.3,24
3223,3356,0.05,24
3223,2914,0.2,24
9770,3356,0.2,24
9770,3786,1.0,24
9770,2914,0.25,24
9770,174,0.05,24
9770,1299,0.1,24
9770,-31,0.1,24
4795,3356,0.05,24
4795,9002,0.6,24
4795,1299,0.2,24
4795,4761,0.85,24
4795,-26,0.05,24
136958,3356,0.45,24
136958,4837,1.0,24
136958,17816,1.0,24
136958,1299,0.05,24
136958,3257,0.025,24
136958,6939,0.05,24
9341,3356,0.8,24
9341,3491,0.1,24
9341,-158,0.05,24
9341,38757,0.05,24
9341,174,0.05,24
17995,7473,0.3234848484848485,24
17995,137366,0.9,24
17995,1299,0.39166666666666666,24
17995,6461,0.125,24
17995,2914,0.025,24
17995,3356,0.05,24
45069,58453,1.0,24
45069,9808,1.0,24
45069,9394,1.0,24
45069,-31,0.1,24
45069,1299,0.3,24
27775,2914,0.51,24
27775,1299,0.01,24
27775,23520,0.19,24
27775,174,0.4,24
27775,6939,0.13999999999999999,24
