scope,asn,hege,nb_peers
1451,12586,0.2,5
1451,3257,0.2,5
1451,3356,1.0,5
1451,43655,0.2,5
1451,8220,0.2,5
1451,8331,0.2,5
1451,9049,0.2,5
1451,1299,0.4,5
1451,3561,0.4,5
1451,3249,0.2,5
1451,39608,0.2,5
1451,9002,0.2,5
37,20766,0.2,5
37,1299,0.2,5
37,3356,0.6,5
37,6223,0.8,5
37,209,0.6,5
37,56030,0.2,5
37,4826,0.2,5
37,6939,0.2,5
37,668,0.2,5
37,47584,0.2,5
37,34549,0.2,5
37,9145,0.2,5
37,2860,0.2,5
37,6453,0.2,5
89,7922,0.2,5
89,3356,1.0,5
89,6223,1.0,5
89,209,0.6,5
89,3301,0.2,5
89,1299,0.4,5
89,48386,0.2,5
89,35487,0.2,5
89,60068,0.2,5
89,5511,0.2,5
89,42675,0.2,5
89,3399,0.2,5
89,41733,0.2,5
89,9002,0.2,5
2015,15525,0.2,5
2015,8657,0.2,5
2015,12129,0.4,5
2015,206701,0.2,5
2015,6939,0.8,5
2015,13041,0.2,5
2015,766,0.2,5
2015,42235,0.2,5
2015,3741,0.2,5
2015,-18,0.2,5
2015,34093,0.2,5
2015,42908,0.2,5
2675,3221,0.2,5
2675,21320,0.2,5
2675,20965,0.2,5
2675,-18,0.4,5
2675,6461,1.0,5
2675,3215,0.2,5
2675,15290,0.6,5
2675,3265,0.2,5
2675,5466,0.2,5
2675,60470,0.2,5
2675,9002,0.2,5
50,3215,0.2,5
50,3356,0.2,5
50,293,1.0,5
50,291,1.0,5
50,39651,0.2,5
50,-1869,0.2,5
50,6939,0.6,5
50,-64,0.2,5
50,202625,0.2,5
50,49544,0.2,5
50,50449,0.2,5
50,12389,0.2,5
50,-2846,0.2,5
50,24550,0.2,5
50,9498,0.2,5
50,-18,0.2,5
2274,5432,0.2,5
2274,-59,0.2,5
2274,6939,1.0,5
2274,29305,0.2,5
2274,12741,0.2,5
2274,-482,0.2,5
2274,43754,0.2,5
2274,-1150,0.2,5
2274,3320,0.2,5
2274,16342,0.2,5
2274,3356,0.2,5
2553,6805,0.2,5
2553,-91,0.2,5
2553,6939,0.6,5
2553,11096,0.8,5
2553,55699,0.2,5
2553,3491,0.2,5
2553,27699,0.4,5
2553,26599,0.2,5
2553,12956,0.2,5
2553,3356,0.2,5
2553,45896,0.2,5
2553,18403,0.2,5
2553,-125,0.2,5
2553,39542,0.2,5
1471,27017,0.2,5
1471,20055,0.2,5
1471,6461,0.2,5
1471,3356,1.0,5
1471,209,1.0,5
1471,20371,0.2,5
1471,174,0.4,5
1471,50673,0.2,5
1471,27699,0.4,5
1471,26599,0.2,5
1471,12956,0.2,5
1471,16316,0.2,5
1471,201011,0.2,5
1886,6079,0.2,5
1886,3356,0.2,5
1886,174,1.0,5
1886,7922,0.2,5
1886,34970,0.2,5
1886,8612,0.2,5
1886,27699,0.2,5
1886,26599,0.2,5
1886,12956,0.2,5
