scope,asn,hege,nb_peers
23470,3257,0.3648097826086957,460
23470,174,0.32057669082125606,460
23470,7922,0.029619565217391307,460
23470,1299,0.028532608695652172,460
37963,4134,0.8696066293623801,460
37963,4816,0.11429193349061903,460
37963,45102,0.25527945244399314,460
37963,4812,0.15899696332450045,460
37963,23724,0.10255695547456849,460
37963,58461,0.2078456774519717,460
37963,4837,0.12368247694334651,460
37963,1299,0.11517052157061004,460
37963,174,0.013608021570610043,460
58065,1299,0.7710735068072025,460
58065,3356,0.10699728260869565,460
58065,3257,0.11390398550724637,460
4538,6453,0.41996129343256217,460
4538,2914,0.1254394277261627,460
4538,4637,0.04843128374538221,460
4538,6939,0.07551950127877237,460
4538,1299,0.01793611466325661,460
4538,174,0.11996692698818659,460
4538,3356,0.02126143517607712,460
23674,6762,0.16915760869565216,460
23674,6939,0.40183423913043476,460
23674,17557,0.4755736714975845,460
23674,-31,0.059782608695652176,460
23674,3356,0.047474424552429666,460
23674,38193,0.029438405797101445,460
17639,15412,0.12149116847826086,460
17639,-31,0.04836956521739131,460
17639,6939,0.049293478260869564,460
17639,1299,0.10824275362318839,460
17639,174,0.06739130434782609,460
24445,1299,0.250109338088506,460
24445,58453,1.0,460
24445,9808,1.0,460
24445,3356,0.19526847388899818,460
37342,6939,0.3530847423510467,460
37342,37662,0.40719605475040255,460
37342,6762,0.001358695652173913,460
37342,3356,0.08454106280193237,460
37342,37100,0.38223128019323666,460
37342,6453,0.20049657091097312,460
37342,-18,0.014945652173913044,460
131596,4637,0.8125,460
131596,17709,1.0,460
131596,3257,0.005434782608695652,460
131596,1299,0.12092391304347826,460
131596,9505,0.09891304347826087,460
19108,1299,0.30647353734213606,460
19108,174,0.21887077294685992,460
19108,6461,0.3071129751614161,460
