scope,asn,hege,nb_peers
1451,25424,0.25,4
1451,1299,0.25,4
1451,3356,0.75,4
1451,38926,0.25,4
1451,15557,0.5,4
1451,8228,0.25,4
1451,174,0.25,4
1451,3561,0.25,4
1451,5410,0.25,4
89,20115,0.25,4
89,3356,1.0,4
89,6223,1.0,4
89,209,1.0,4
89,24956,0.25,4
89,3320,0.25,4
89,286,0.25,4
89,3257,0.25,4
89,213392,0.25,4
89,-2084,0.25,4
89,34549,0.25,4
37,8285,0.25,4
37,12578,0.25,4
37,3356,0.75,4
37,6223,0.75,4
37,9145,0.25,4
37,29208,0.25,4
37,2914,0.25,4
37,35467,0.25,4
37,174,0.25,4
37,209,0.25,4
50,15663,0.25,4
50,3269,0.25,4
50,6762,0.25,4
50,3356,0.25,4
50,293,1.0,4
50,291,0.75,4
50,52029,0.25,4
50,28725,0.25,4
50,6939,0.75,4
50,9009,0.25,4
50,-64,0.25,4
50,13127,0.25,4
50,1257,0.25,4
2553,50629,0.25,4
2553,6939,1.0,4
2553,11096,1.0,4
2553,28681,0.5,4
2553,-2611,0.25,4
2553,-327,0.25,4
2553,28851,0.25,4
2553,42289,0.25,4
2553,3267,0.25,4
2553,-2149,0.25,4
2274,29492,0.25,4
2274,30950,0.25,4
2274,6939,1.0,4
2274,8402,0.25,4
2274,3216,0.25,4
2274,-70,0.25,4
2274,198781,0.25,4
2274,-18,0.25,4
2274,5483,0.25,4
2274,3320,0.25,4
1471,27017,0.25,4
1471,20055,0.25,4
1471,6461,0.25,4
1471,3356,0.5,4
1471,209,0.5,4
1471,40788,0.25,4
1471,174,0.25,4
1471,38926,0.25,4
1471,15557,0.25,4
1886,1764,0.25,4
1886,174,1.0,4
1886,133159,0.25,4
1886,38195,0.25,4
1886,3352,0.25,4
1886,12956,0.25,4
1886,25513,0.25,4
1886,8359,0.25,4
1886,3356,0.25,4
2675,12360,0.25,4
2675,6939,0.25,4
2675,577,0.25,4
2675,5089,0.25,4
2675,6830,0.25,4
2675,6461,0.25,4
2675,15290,0.25,4
2675,135262,0.25,4
2675,9498,0.25,4
2675,3257,0.25,4
2675,5588,0.25,4
2675,13036,0.25,4
2675,1299,0.25,4
2015,577,0.25,4
2015,6939,1.0,4
2015,12578,0.25,4
2015,12129,0.5,4
2015,8437,0.25,4
2015,25255,0.25,4
2015,8767,0.25,4
2015,-248,0.25,4
