scope,asn,hege,nb_peers
1886,174,1.0,24
1886,3356,0.15,24
1886,1299,0.05,24
1471,3356,1.0,24
1471,209,1.0,24
1471,174,0.05,24
2675,3356,0.1,24
2675,6461,0.6944444444444444,24
2675,15290,0.4444444444444445,24
2675,-18,0.14444444444444443,24
2015,3356,0.05,24
2015,12129,0.6,24
2015,6939,0.7,24
1451,3356,1.0,24
1451,3561,0.7,24
1451,174,0.025,24
89,3356,0.55,24
89,6223,0.55,24
89,209,0.4,24
89,668,0.3,24
89,2914,0.25,24
37,3356,0.4,24
37,6223,0.4,24
37,209,0.25,24
37,668,0.0375,24
37,2914,0.4,24
2553,6939,0.75,24
2553,11096,1.0,24
2553,1299,0.15,24
2553,3356,0.1,24
2274,6939,1.0,24
2274,1299,0.1,24
50,3356,0.1,24
50,293,1.0,24
50,291,0.95,24
50,6939,0.45,24
