scope,asn,hege,nb_peers
2015,3356,0.1,24
2015,12129,0.55,24
2015,1299,0.05,24
2015,6939,0.7,24
2015,-18,0.05,24
2675,174,0.075,24
2675,6461,0.35,24
2675,15290,0.25,24
2675,6453,0.04375,24
2675,3356,0.1,24
2553,11096,1.0,24
2553,6939,0.75,24
2553,3356,0.11000000000000001,24
50,3356,0.05,24
50,293,1.0,24
50,291,1.0,24
50,6939,0.55,24
2274,6939,1.0,24
1451,3356,1.0,24
1451,3561,0.4,24
1451,1299,0.1,24
1451,174,0.025,24
1451,6830,0.05,24
89,3356,0.65,24
89,6223,0.7,24
89,209,0.5,24
89,2914,0.05,24
89,668,0.25,24
37,2914,0.1,24
37,1273,0.05,24
37,3356,0.75,24
37,6223,0.8,24
37,209,0.5,24
37,668,0.1,24
1886,174,0.95,24
1886,3356,0.15,24
1471,3356,1.0,24
1471,209,1.0,24
1471,1299,0.1,24
