scope,asn,hege,nb_peers
37,3209,0.5,2
37,1273,0.5,2
37,3356,1.0,2
37,6223,1.0,2
37,209,0.5,2
37,6830,0.5,2
37,50937,0.5,2
37,5606,0.5,2
89,46375,0.5,2
89,174,0.5,2
89,3356,1.0,2
89,6223,1.0,2
89,209,0.5,2
89,668,0.5,2
89,12714,0.5,2
89,1299,0.5,2
1451,25,0.5,2
1451,2152,0.5,2
1451,3356,1.0,2
1451,209,0.5,2
1451,3561,1.0,2
1451,15870,0.5,2
1451,-1533,0.5,2
1471,12975,0.5,2
1471,3356,1.0,2
1471,209,0.5,2
1471,40788,0.5,2
1471,174,0.5,2
1886,201701,0.5,2
1886,50629,0.5,2
1886,174,1.0,2
1886,9829,0.5,2
1886,9498,0.5,2
2274,1759,0.5,2
2274,1299,0.5,2
2274,6939,1.0,2
2274,24691,0.5,2
2553,39699,0.5,2
2553,47605,0.5,2
2553,-98,0.5,2
2553,6939,1.0,2
2553,11096,1.0,2
2553,27017,0.5,2
2553,20055,0.5,2
2553,-13,0.5,2
50,559,0.5,2
50,20965,0.5,2
50,293,1.0,2
50,291,1.0,2
50,12543,0.5,2
50,3216,0.5,2
50,-70,0.5,2
50,6939,0.5,2
2015,35492,0.5,2
2015,42473,0.5,2
2015,47147,0.5,2
2015,-31,0.5,2
2015,6939,0.5,2
2015,12312,0.5,2
2015,1299,0.5,2
2675,56837,0.5,2
2675,286,0.5,2
2675,3257,0.5,2
2675,6830,0.5,2
2675,6461,0.5,2
2675,577,0.5,2
2675,15290,0.5,2
