scope,asn,hege,nb_peers
1451,5607,0.5,2
1451,3356,1.0,2
1451,3561,0.5,2
1451,3257,0.5,2
37,48344,0.5,2
37,174,0.5,2
37,3356,0.5,2
37,6223,1.0,2
37,2860,0.5,2
37,6453,0.5,2
37,209,0.5,2
89,48386,0.5,2
89,35487,0.5,2
89,60068,0.5,2
89,5511,0.5,2
89,3356,0.5,2
89,6223,0.5,2
89,209,0.5,2
89,48926,0.5,2
89,29208,0.5,2
89,2914,0.5,2
89,-1,0.5,2
89,668,0.5,2
50,63018,0.5,2
50,14744,0.5,2
50,7922,0.5,2
50,47283,0.5,2
50,13249,0.5,2
50,-655,0.5,2
50,6939,0.5,2
50,293,0.5,2
50,291,0.5,2
2553,28851,0.5,2
2553,6939,1.0,2
2553,11096,1.0,2
2553,12605,0.5,2
2553,-50,0.5,2
2274,12322,0.5,2
2274,174,0.5,2
2274,1299,0.5,2
2274,6939,1.0,2
2274,12083,0.5,2
1886,42252,0.5,2
1886,47605,0.5,2
1886,3356,0.5,2
1886,174,0.5,2
1886,17488,0.5,2
1471,24961,0.5,2
1471,3356,1.0,2
1471,209,1.0,2
1471,27017,0.5,2
1471,20055,0.5,2
1471,6461,0.5,2
2675,3209,0.5,2
2675,1273,0.5,2
2675,6461,0.5,2
2675,15290,0.5,2
2675,6830,0.5,2
2675,6568,0.5,2
2675,3549,0.5,2
2675,3356,0.5,2
2015,13005,0.5,2
2015,-18,0.5,2
2015,6939,0.5,2
2015,39010,0.5,2
2015,5511,0.5,2
2015,3356,0.5,2
2015,12129,0.5,2
