scope,asn,hege,nb_peers
11172,1299,0.4338107638888889,80
11172,3491,0.15885416666666666,80
11172,6503,0.60625,80
11172,3356,0.25390625,80
11172,3549,0.30078125,80
11172,174,0.046875,80
3215,174,0.046875,80
3215,1299,0.140625,80
3215,5511,0.3436698717948718,80
3215,3356,0.031013257575757576,80
13977,174,0.814453125,80
13977,6461,0.29296875,80
13977,1299,0.05078125,80
13977,3356,0.015625,80
13335,3356,0.18933823529411764,80
13335,1299,0.11029411764705882,80
13335,174,0.0625,80
385,3356,1.0,80
385,6223,0.6546267023346304,80
385,209,0.41288201199740593,80
385,174,0.04693579766536965,80
385,1299,0.046875,80
18101,174,0.09375,80
18101,15412,1.0,80
18101,1299,0.171875,80
855,1299,0.26041666666666663,80
855,3356,0.40364583333333337,80
855,3257,0.09375,80
26615,3356,0.21442639113480555,80
26615,6762,1.0,80
26615,1299,0.0418042290610384,80
26615,174,0.03125,80
50710,1299,0.5065104166666667,80
50710,49832,0.37890625,80
50710,174,0.3550347222222222,80
50710,39386,0.17100694444444442,80
50710,3356,0.32430555555555557,80
45820,1299,0.23046875,80
45820,6453,1.0,80
45820,4755,0.7310980902777777,80
45820,3356,0.03125,80
45820,174,0.09375,80
