scope,asn,hege,nb_peers
1886,174,1.0,70
1886,3356,0.03571428571428571,70
1886,1299,0.08928571428571429,70
1471,3356,1.0,70
1471,209,1.0,70
1471,1299,0.05357142857142857,70
89,3356,0.7142857142857143,70
89,6223,0.7321428571428571,70
89,209,0.3549107142857143,70
89,1299,0.017857142857142856,70
89,668,0.14285714285714285,70
89,2914,0.19642857142857142,70
1451,3356,1.0,70
1451,3561,0.5,70
1451,1299,0.07142857142857142,70
37,3356,0.5178571428571429,70
37,6223,0.5892857142857143,70
37,209,0.35714285714285715,70
37,668,0.19196428571428573,70
37,2914,0.16071428571428573,70
37,6939,0.017857142857142856,70
2675,6461,0.7480158730158729,70
2675,15290,0.6587301587301587,70
2675,3356,0.08928571428571429,70
2675,174,0.017857142857142856,70
2015,6939,0.6428571428571429,70
2015,12129,0.5,70
2553,6939,0.6964285714285714,70
2553,11096,1.0,70
2553,1299,0.03214285714285715,70
2553,3356,0.11071428571428572,70
2274,6939,1.0,70
2274,-31,0.017857142857142856,70
50,6939,0.6408730158730158,70
50,293,1.0,70
50,291,0.9538690476190476,70
50,3356,0.03571428571428571,70
