scope,asn,hege,nb_peers
50,6939,0.6940418679549114,85
50,293,1.0,85
50,291,0.9625603864734298,85
2553,6939,0.8405797101449275,85
2553,11096,1.0,85
2553,1299,0.026086956521739132,85
2553,3356,0.017391304347826087,85
2274,6939,1.0,85
2274,1299,0.014492753623188406,85
2274,-31,0.028985507246376812,85
1886,174,1.0,85
1886,3356,0.08695652173913043,85
1886,1299,0.028985507246376812,85
1471,1299,0.028985507246376812,85
1471,3356,1.0,85
1471,209,1.0,85
1471,174,0.043478260869565216,85
2015,6939,0.6666666666666666,85
2015,12129,0.30434782608695654,85
2015,174,0.014492753623188406,85
2015,1299,0.014492753623188406,85
2675,6461,0.5942028985507246,85
2675,15290,0.4927536231884058,85
2675,3356,0.043478260869565216,85
2675,1299,0.08695652173913043,85
89,3356,0.6666666666666666,85
89,6223,0.6811594202898551,85
89,209,0.41847826086956524,85
89,668,0.2028985507246377,85
89,2914,0.2028985507246377,85
1451,174,0.036231884057971016,85
1451,3356,1.0,85
1451,3561,0.5507246376811594,85
1451,1299,0.057971014492753624,85
1451,209,0.028985507246376812,85
37,3356,0.5652173913043478,85
37,6223,0.5942028985507246,85
37,209,0.4057971014492754,85
37,668,0.2427536231884058,85
37,2914,0.17391304347826086,85
37,6939,0.043478260869565216,85
