scope,asn,hege,nb_peers
9583,7473,0.25,14
9583,1299,0.24166666666666667,14
9583,174,0.18333333333333335,14
9583,3491,0.09999999999999999,14
9583,3356,0.08333333333333333,14
9583,4809,0.08333333333333333,14
45609,3257,0.08333333333333333,14
45609,9498,1.0,14
45609,-31,0.5,14
45609,3216,0.08333333333333333,14
45609,7473,0.08333333333333333,14
45609,-18,0.16666666666666666,14
13999,3257,0.3333333333333333,14
13999,32098,0.8074074074074075,14
13999,174,0.5499999999999999,14
13999,6939,0.06666666666666667,14
13999,6461,0.06666666666666667,14
13999,1299,0.08333333333333333,14
36352,174,0.7787698412698413,14
36352,3257,0.25,14
36352,1299,0.1626984126984127,14
36352,2914,0.06084656084656085,14
36352,23352,0.16666666666666666,14
36352,20473,0.08333333333333333,14
13188,6939,0.625,14
13188,9002,0.375,14
13188,35320,0.3194444444444445,14
13188,1299,0.041666666666666664,14
13188,174,0.08333333333333333,14
13188,-1277,0.08333333333333333,14
24863,1299,0.24994595763078253,14
24863,8452,1.0,14
24863,174,0.49444444444444446,14
24863,15412,0.22233030696065714,14
24863,3356,0.3229166666666667,14
24863,5511,0.08333333333333333,14
24863,9498,0.2916666666666667,14
24863,6453,0.08333333333333333,14
9829,6453,0.5,14
9829,4755,0.12990196078431374,14
9829,174,0.12373737373737374,14
9829,1273,0.0784313725490196,14
9829,1299,0.08823529411764706,14
9829,3356,0.08333333333333333,14
9829,3257,0.08333333333333333,14
9829,9498,0.16666666666666666,14
23969,-26,0.16666666666666666,14
23969,38040,0.7569444444444443,14
23969,-100,0.08333333333333333,14
23969,209141,0.08333333333333333,14
23969,6939,0.2638888888888889,14
23969,4651,0.15277777777777776,14
23969,-31,0.08012820512820513,14
23969,6453,0.08333333333333333,14
23969,-142,0.08333333333333333,14
23969,3356,0.11805555555555554,14
24560,-31,0.25,14
24560,9498,0.8229166666666666,14
24560,6939,0.08333333333333333,14
24560,-142,0.08333333333333333,14
24560,1299,0.16666666666666666,14
58224,5511,0.08333333333333333,14
58224,29049,0.3055555555555555,14
58224,6453,0.1111111111111111,14
58224,6762,0.5555555555555555,14
58224,49832,0.027777777777777776,14
58224,1299,0.3333333333333333,14
58224,3356,0.16666666666666666,14
58224,174,0.08333333333333333,14
